Date,Speed (m/s),Direction (º),Energy (kWh)
09/14/16 09:20 PM,12.81,257,"1.829,78"
09/14/16 09:30 PM,13.47,255,"2.007,85"
09/14/16 09:40 PM,13.42,253,"2.074,94"
09/14/16 09:50 PM,13.24,257,"2.131,61"
09/14/16 10:00 PM,13.22,258,"2.088,44"
09/14/16 10:10 PM,12.49,260,"2.017,32"
09/14/16 10:20 PM,13.57,262,"1.966,85"
09/14/16 10:30 PM,13.53,261,"1.918,43"
09/14/16 10:40 PM,12.52,254,"1.844,52"
09/14/16 10:50 PM,11.3,256,"1.704,42"
09/14/16 11:00 PM,11.93,251,"1.784,06"
09/14/16 11:10 PM,12.62,253,"1.946,75"
09/14/16 11:20 PM,13.09,256,"2.020,75"
09/14/16 11:30 PM,13.11,256,"1.970,85"
09/14/16 11:40 PM,12.44,254,"2.011,91"
09/14/16 11:50 PM,14.51,266,"2.202,21"
09/15/16 12:00 AM,12.17,258,"1.858,72"
09/15/16 12:10 AM,12.89,262,"1.855,49"
09/15/16 12:20 AM,13.29,259,"1.821,06"
09/15/16 12:30 AM,11.45,253,"1.839,60"
09/15/16 12:40 AM,13.26,250,"1.914,53"
09/15/16 12:50 AM,13.8,254,"1.893,31"
09/15/16 01:00 AM,11.69,264,"1.613,91"
09/15/16 01:10 AM,12.15,269,"1.638,78"
09/15/16 01:20 AM,10.87,263,"1.420,94"
09/15/16 01:30 AM,11.53,253,"1.639,93"
09/15/16 01:40 AM,12.26,249,"1.949,03"
09/15/16 01:50 AM,13.61,253,"1.950,58"
09/15/16 02:00 AM,14.1,251,"1.954,88"
09/15/16 02:10 AM,13.18,249,"1.387,10"
09/15/16 02:20 AM,11.17,258,"1.460,49"
09/15/16 02:30 AM,11.85,273,"1.593,22"
09/15/16 02:40 AM,12.23,273,"1.843,44"
09/15/16 02:50 AM,14.12,272,"2.015,01"
09/15/16 03:00 AM,12.79,263,"1.877,56"
09/15/16 03:10 AM,11.2,259,"1.739,30"
09/15/16 03:20 AM,12.31,259,"1.834,55"
09/15/16 03:30 AM,12.74,265,"1.762,00"
09/15/16 03:40 AM,12.84,258,"1.758,25"
09/15/16 03:50 AM,11.7,258,"1.744,37"
09/15/16 04:00 AM,12.58,257,"1.784,56"
09/15/16 04:10 AM,12.37,257,"1.901,06"
09/15/16 04:20 AM,12.04,259,"1.704,72"
09/15/16 04:30 AM,12.25,262,"1.945,61"
09/15/16 04:40 AM,12.25,263,"1.836,51"
09/15/16 04:50 AM,13.32,269,"1.984,73"
09/15/16 05:00 AM,13.05,271,"1.895,67"
09/15/16 05:10 AM,12.93,273,"1.914,50"
09/15/16 05:20 AM,12.68,273,"1.812,82"
09/15/16 05:30 AM,11.51,270,"1.502,99"
09/15/16 05:40 AM,10.23,266,"1.403,39"
09/15/16 05:50 AM,11.39,270,"1.565,06"
09/15/16 06:00 AM,12.33,277,"1.877,80"
09/15/16 06:10 AM,12.56,275,"1.904,78"
09/15/16 06:20 AM,13.46,272,"2.074,74"
09/15/16 06:30 AM,12.94,269,"1.997,57"
09/15/16 06:40 AM,13.35,269,"1.904,72"
09/15/16 06:50 AM,13.84,270,"1.842,51"
09/15/16 07:00 AM,12.58,270,"1.794,46"
09/15/16 07:10 AM,12.29,272,"1.799,47"
09/15/16 07:20 AM,12.77,271,"1.762,47"
09/15/16 07:30 AM,12.09,269,"1.531,30"
09/15/16 07:40 AM,11.17,273,"1.489,44"
09/15/16 07:50 AM,12.04,276,"1.483,23"
09/15/16 08:00 AM,11.05,271,"1.372,24"
09/15/16 08:10 AM,11.54,269,"1.551,38"
09/15/16 08:20 AM,12.76,274,"1.723,95"
09/15/16 08:30 AM,11.78,274,"1.654,73"
09/15/16 08:40 AM,11.7,275,"1.620,78"
09/15/16 08:50 AM,11.62,271,"1.512,07"
09/15/16 09:00 AM,10.86,271,"1.326,64"
09/15/16 09:10 AM,11.88,273,"1.433,51"
09/15/16 09:20 AM,11.47,273,"1.542,33"
09/15/16 09:30 AM,11.56,270,"1.721,26"
09/15/16 09:40 AM,11.29,273,"1.597,31"
09/15/16 09:50 AM,11.87,269,"1.666,11"
09/15/16 10:00 AM,12.71,275,"1.617,73"
09/15/16 10:10 AM,12.96,286,"1.578,55"
09/15/16 10:20 AM,11.73,281,"1.417,92"
09/15/16 10:30 AM,10.63,279,"1.358,67"
09/15/16 10:40 AM,11.01,277,"1.588,09"
09/15/16 10:50 AM,13.35,281,"1.662,37"
09/15/16 11:00 AM,11.96,282,"1.556,99"
09/15/16 11:10 AM,11.13,276,"1.341,48"
09/15/16 11:20 AM,9.87,274,"1.196,07"
09/15/16 11:30 AM,10.76,286,"1.416,28"
09/15/16 11:40 AM,11.51,283,"1.471,42"
09/15/16 11:50 AM,10.31,278,"1.323,43"
09/15/16 12:00 PM,10.92,272,"1.378,42"
09/15/16 12:10 PM,11.67,285,"1.570,21"
09/15/16 12:20 PM,12.52,284,"1.489,10"
09/15/16 12:30 PM,11.87,280,"1.558,89"
09/15/16 12:40 PM,11.92,283,"1.315,69"
09/15/16 12:50 PM,10.48,282,"1.116,06"
09/15/16 01:00 PM,11.61,283,"1.226,33"
09/15/16 01:10 PM,11.24,278,"1.216,45"
09/15/16 01:20 PM,10.89,278,"1.242,08"
09/15/16 01:30 PM,9.99,276,"1.233,32"
09/15/16 01:40 PM,10.31,267,"1.179,68"
09/15/16 01:50 PM,10.73,263,"1.262,26"
09/15/16 02:00 PM,12,270,"1.383,08"
09/15/16 02:10 PM,11.37,271,"1.256,60"
09/15/16 02:20 PM,8.64,273,"861,87"
09/15/16 02:30 PM,9.87,280,"1.104,44"
09/15/16 02:40 PM,9.88,271,"1.128,50"
09/15/16 02:50 PM,10.66,276,"1.087,39"
09/15/16 03:00 PM,9.6,274,"1.039,80"
09/15/16 03:10 PM,9.57,274,"1.014,85"
09/15/16 03:20 PM,10.11,269,"857,82"
09/15/16 03:30 PM,10.26,272,"942,56"
09/15/16 03:40 PM,9.91,274,"989,05"
09/15/16 03:50 PM,11.52,280,"1.276,84"
09/15/16 04:00 PM,10.97,284,"1.062,87"
09/15/16 04:10 PM,10.55,281,"991,02"
09/15/16 04:20 PM,9.9,279,"1.039,47"
09/15/16 04:30 PM,9.67,282,"908,14"
09/15/16 04:40 PM,10.5,285,"1.097,19"
09/15/16 04:50 PM,10.42,282,"899,13"
09/15/16 05:00 PM,11.13,291,"1.163,59"
09/15/16 05:10 PM,10.59,289,"863,65"
09/15/16 05:20 PM,9.9,287,"792,13"
09/15/16 05:30 PM,9.61,287,"761,84"
09/15/16 05:40 PM,9.12,287,"533,34"
09/15/16 05:50 PM,8.27,290,"582,36"
09/15/16 06:00 PM,7.7,299,"400,71"
09/15/16 06:10 PM,6.44,308,"341,90"
09/15/16 06:20 PM,7.91,308,"398,45"
09/15/16 06:30 PM,6.74,296,"428,09"
09/15/16 06:40 PM,8.3,300,"616,51"
09/15/16 06:50 PM,8.44,307,"646,97"
09/15/16 07:00 PM,8.17,302,"495,34"
09/15/16 07:10 PM,8.87,290,"546,94"
09/15/16 07:20 PM,8.52,297,"482,61"
09/15/16 07:30 PM,8.14,298,"467,53"
09/15/16 07:40 PM,7.94,292,"354,86"
09/15/16 07:50 PM,7.32,293,"231,02"
09/15/16 08:00 PM,6.31,320,"283,24"
09/15/16 08:10 PM,7.19,313,"359,30"
09/15/16 08:20 PM,7.34,305,"240,46"
09/15/16 08:30 PM,7.23,308,"298,57"
09/15/16 08:40 PM,8.12,312,"396,02"
09/15/16 08:50 PM,8.28,314,"421,95"
09/15/16 09:00 PM,9.03,311,"344,56"
09/15/16 09:10 PM,8.1,305,"368,82"
09/15/16 09:20 PM,6.64,303,"215,06"
09/15/16 09:30 PM,7.29,301,"287,89"
09/15/16 09:40 PM,8.02,307,"337,60"
09/15/16 09:50 PM,7.73,309,"267,46"
09/15/16 10:00 PM,7.2,311,"132,50"
09/15/16 10:10 PM,6.52,305,"145,46"
09/15/16 10:20 PM,6.73,299,"225,17"
09/15/16 10:30 PM,7.16,302,"259,71"
09/15/16 10:40 PM,7.69,302,"373,93"
09/15/16 10:50 PM,8.11,299,"473,71"
09/15/16 11:00 PM,8.29,297,"387,61"
09/15/16 11:10 PM,7.28,296,"376,25"
09/15/16 11:20 PM,7.58,298,"479,23"
09/15/16 11:30 PM,8.95,305,"408,63"
09/15/16 11:40 PM,7.97,311,"356,77"
09/15/16 11:50 PM,7.16,316,"382,83"
09/16/16 12:00 AM,7.19,312,"302,90"
09/16/16 12:10 AM,7.29,309,"305,03"
09/16/16 12:20 AM,7.94,305,"395,86"
09/16/16 12:30 AM,7.95,306,"345,77"
09/16/16 12:40 AM,7.31,309,"208,17"
09/16/16 12:50 AM,6.36,307,"149,08"
09/16/16 01:00 AM,6.24,307,"103,26"
09/16/16 01:10 AM,5.58,303,"117,95"
09/16/16 01:20 AM,6.37,297,"150,58"
09/16/16 01:30 AM,6.25,297,"153,95"
09/16/16 01:40 AM,6.81,304,"168,00"
09/16/16 01:50 AM,6.54,295,"218,70"
09/16/16 02:00 AM,7.36,302,"163,16"
09/16/16 02:10 AM,5.72,302,"142,74"
09/16/16 02:20 AM,6.74,307,"150,93"
09/16/16 02:30 AM,6.34,303,"133,74"
09/16/16 02:40 AM,6.45,299,"205,25"
09/16/16 02:50 AM,8.03,307,"311,85"
09/16/16 03:00 AM,6.84,305,"221,39"
09/16/16 03:10 AM,6.13,307,"129,43"
09/16/16 03:20 AM,6.49,296,"159,77"
09/16/16 03:30 AM,5.95,300,"122,42"
09/16/16 03:40 AM,5.97,306,"131,67"
09/16/16 03:50 AM,5,303,"91,68"
09/16/16 04:00 AM,4.76,299,"83,68"
09/16/16 04:10 AM,5.4,296,"114,13"
09/16/16 04:20 AM,5.33,302,"113,12"
09/16/16 04:30 AM,5.99,301,"194,96"
09/16/16 04:40 AM,6.1,305,"170,06"
09/16/16 04:50 AM,6.12,307,"172,19"
09/16/16 05:00 AM,6.52,309,"167,81"
09/16/16 05:10 AM,6.74,311,"162,10"
09/16/16 05:20 AM,6.89,308,"168,81"
09/16/16 05:30 AM,6.62,310,"136,89"
09/16/16 05:40 AM,6.24,311,"88,63"
09/16/16 05:50 AM,5.85,312,"38,76"
09/16/16 06:00 AM,5.2,317,"2,21"
09/16/16 06:10 AM,4.19,327,"0,00"
09/16/16 06:20 AM,3.6,319,"0,00"
09/16/16 06:30 AM,3.53,316,"0,00"
09/16/16 06:40 AM,3.53,315,"0,00"
09/16/16 06:50 AM,3.76,313,"0,00"
09/16/16 07:00 AM,3.72,316,"0,00"
09/16/16 07:10 AM,3.44,308,"0,00"
09/16/16 07:20 AM,3.4,304,"0,00"
09/16/16 07:30 AM,3.53,304,"0,00"
09/16/16 07:40 AM,3.75,309,"0,06"
09/16/16 07:50 AM,4.81,310,"0,12"
09/16/16 08:00 AM,5.5,300,"0,00"
09/16/16 08:10 AM,5.62,306,"10,07"
09/16/16 08:20 AM,5.71,309,"0,08"
09/16/16 08:30 AM,5.13,310,"18,68"
09/16/16 08:40 AM,5.71,311,"99,94"
09/16/16 08:50 AM,6.86,309,"298,41"
09/16/16 09:00 AM,8.8,330,"444,38"
09/16/16 09:10 AM,8.09,340,"167,58"
09/16/16 09:20 AM,6.67,345,"118,58"
09/16/16 09:30 AM,6.89,348,"98,34"
09/16/16 09:40 AM,6.31,353,"7,41"
09/16/16 09:50 AM,5.28,9,"4,14"
09/16/16 10:00 AM,4.72,12,"0,01"
09/16/16 10:10 AM,4.1,12,"0,00"
09/16/16 10:20 AM,3.69,17,"0,00"
09/16/16 10:30 AM,4.92,347,"0,00"
09/16/16 10:40 AM,4.48,15,"0,00"
09/16/16 10:50 AM,4.28,6,"0,00"
09/16/16 11:00 AM,4.19,349,"0,00"
09/16/16 11:10 AM,4.21,354,"0,00"
09/16/16 11:20 AM,4.74,350,"0,00"
09/16/16 11:30 AM,4.56,351,"0,02"
09/16/16 11:40 AM,5.02,351,"0,15"
09/16/16 11:50 AM,5.76,344,"0,00"
09/16/16 12:00 PM,5.69,342,"28,22"
09/16/16 12:10 PM,5.87,343,"18,83"
09/16/16 12:20 PM,5.43,339,"0,00"
09/16/16 12:30 PM,5.02,335,"0,00"
09/16/16 12:40 PM,4.96,328,"0,00"
09/16/16 12:50 PM,4.6,321,"0,00"
09/16/16 01:00 PM,5.06,330,"0,00"
09/16/16 01:10 PM,4.36,3,"0,00"
09/16/16 01:20 PM,4.98,342,"0,00"
09/16/16 01:30 PM,4.99,341,"0,00"
09/16/16 01:40 PM,5.08,334,"0,00"
09/16/16 01:50 PM,4.99,331,"9,15"
09/16/16 02:00 PM,6.24,327,"203,45"
09/16/16 02:10 PM,7.54,340,"302,15"
09/16/16 02:20 PM,7.88,333,"313,36"
09/16/16 02:30 PM,7.33,329,"283,78"
09/16/16 02:40 PM,7.29,334,"279,42"
09/16/16 02:50 PM,6.41,337,"242,29"
09/16/16 03:00 PM,6.79,338,"197,92"
09/16/16 03:10 PM,5.83,342,"244,01"
09/16/16 03:20 PM,6.53,340,"287,34"
09/16/16 03:30 PM,6.44,347,"127,36"
09/16/16 03:40 PM,5.36,8,"25,16"
09/16/16 03:50 PM,5.3,350,"11,60"
09/16/16 04:00 PM,5.32,357,"11,01"
09/16/16 04:10 PM,5.43,17,"0,36"
09/16/16 04:20 PM,5.66,5,"13,54"
09/16/16 04:30 PM,6,30,"39,77"
09/16/16 04:40 PM,6.3,4,"117,74"
09/16/16 04:50 PM,6.17,5,"85,33"
09/16/16 05:00 PM,5.91,5,"10,12"
09/16/16 05:10 PM,5.85,7,"10,43"
09/16/16 05:20 PM,5.98,9,"28,29"
09/16/16 05:30 PM,5.32,35,"0,00"
09/16/16 05:40 PM,5.29,27,"1,51"
09/16/16 05:50 PM,5.03,7,"9,21"
09/16/16 06:00 PM,4.62,13,"0,00"
09/16/16 06:10 PM,3.94,12,"18,18"
09/16/16 06:20 PM,4.13,11,"64,46"
09/16/16 06:30 PM,4.88,12,"105,49"
09/16/16 06:40 PM,4.54,24,"90,97"
09/16/16 06:50 PM,4.99,27,"89,02"
09/16/16 07:00 PM,5.07,26,"162,11"
09/16/16 07:10 PM,5.19,27,"149,64"
09/16/16 07:20 PM,5.76,34,"110,93"
09/16/16 07:30 PM,6.51,33,"192,19"
09/16/16 07:40 PM,7.26,31,"287,43"
09/16/16 07:50 PM,7.12,33,"376,99"
09/16/16 08:00 PM,6.37,29,"410,94"
09/16/16 08:10 PM,7.78,32,"429,23"
09/16/16 08:20 PM,8.54,35,"394,70"
09/16/16 08:30 PM,7.44,38,"301,43"
09/16/16 08:40 PM,6.02,42,"246,52"
09/16/16 08:50 PM,4.51,44,"201,89"
09/16/16 09:00 PM,5.11,42,"221,72"
09/16/16 09:10 PM,6.11,40,"266,68"
09/16/16 09:20 PM,5.23,42,"287,10"
09/16/16 09:30 PM,6.17,40,"280,64"
09/16/16 09:40 PM,4.63,42,"282,29"
09/16/16 09:50 PM,5.37,40,"316,45"
09/16/16 10:00 PM,5.64,41,"368,78"
09/16/16 10:10 PM,6.56,40,"410,80"
09/16/16 10:20 PM,6.97,38,"417,43"
09/16/16 10:30 PM,7.4,36,"404,49"
09/16/16 10:40 PM,5.43,41,"325,29"
09/16/16 10:50 PM,4.45,46,"256,41"
09/16/16 11:00 PM,4.02,50,"227,00"
09/16/16 11:10 PM,3.76,50,"264,01"
09/16/16 11:20 PM,4.25,45,"331,13"
09/16/16 11:30 PM,5.14,42,"346,72"
09/16/16 11:40 PM,3.88,46,"270,85"
09/16/16 11:50 PM,3.78,48,"204,69"
09/17/16 12:00 AM,4.05,44,"180,46"
09/17/16 12:10 AM,6.28,35,"374,48"
09/17/16 12:20 AM,8.14,33,"490,66"
09/17/16 12:30 AM,7.85,36,"467,94"
09/17/16 12:40 AM,8.25,35,"518,23"
09/17/16 12:50 AM,8.16,39,"514,12"
09/17/16 01:00 AM,8.05,39,"509,67"
09/17/16 01:10 AM,7.95,37,"484,24"
09/17/16 01:20 AM,7.67,38,"463,11"
09/17/16 01:30 AM,7.78,37,"450,66"
09/17/16 01:40 AM,8.05,34,"566,24"
09/17/16 01:50 AM,8.21,33,"517,49"
09/17/16 02:00 AM,7.32,31,"532,19"
09/17/16 02:10 AM,8.22,37,"487,42"
09/17/16 02:20 AM,6.93,38,"459,52"
09/17/16 02:30 AM,5.09,42,"415,39"
09/17/16 02:40 AM,3.86,46,"401,50"
09/17/16 02:50 AM,4.36,42,"428,52"
09/17/16 03:00 AM,4.48,43,"459,60"
09/17/16 03:10 AM,5.97,41,"485,08"
09/17/16 03:20 AM,4.37,43,"452,97"
09/17/16 03:30 AM,4.57,42,"434,82"
09/17/16 03:40 AM,5.06,42,"369,82"
09/17/16 03:50 AM,5.92,40,"444,18"
09/17/16 04:00 AM,6.29,40,"494,93"
09/17/16 04:10 AM,6.08,42,"471,29"
09/17/16 04:20 AM,4.25,44,"472,21"
09/17/16 04:30 AM,4.86,43,"526,69"
09/17/16 04:40 AM,3.92,44,"468,73"
09/17/16 04:50 AM,3.96,44,"395,51"
09/17/16 05:00 AM,4.52,42,"351,00"
09/17/16 05:10 AM,5.19,41,"334,11"
09/17/16 05:20 AM,6.49,41,"415,02"
09/17/16 05:30 AM,6.43,40,"402,63"
09/17/16 05:40 AM,5.86,40,"349,73"
09/17/16 05:50 AM,6.19,39,"368,58"
09/17/16 06:00 AM,6.07,39,"417,17"
09/17/16 06:10 AM,6.81,39,"485,09"
09/17/16 06:20 AM,8.66,36,"536,17"
09/17/16 06:30 AM,8.84,35,"580,77"
09/17/16 06:40 AM,8.43,34,"519,07"
09/17/16 06:50 AM,5.8,43,"415,34"
09/17/16 07:00 AM,4.66,42,"452,65"
09/17/16 07:10 AM,4.92,42,"401,38"
09/17/16 07:20 AM,5.8,41,"385,79"
09/17/16 07:30 AM,6.83,36,"344,73"
09/17/16 07:40 AM,6.34,39,"361,67"
09/17/16 07:50 AM,4.89,43,"255,76"
09/17/16 08:00 AM,5.4,41,"264,51"
09/17/16 08:10 AM,6.83,38,"369,28"
09/17/16 08:20 AM,7.15,37,"349,76"
09/17/16 08:30 AM,5.9,38,"332,85"
09/17/16 08:40 AM,6.23,36,"282,22"
09/17/16 08:50 AM,6.02,40,"255,36"
09/17/16 09:00 AM,5.39,41,"301,69"
09/17/16 09:10 AM,6.2,38,"265,58"
09/17/16 09:20 AM,5.87,37,"249,60"
09/17/16 09:30 AM,5.82,31,"271,58"
09/17/16 09:40 AM,5.51,35,"384,85"
09/17/16 09:50 AM,5.12,34,"329,83"
09/17/16 10:00 AM,5.63,32,"262,56"
09/17/16 10:10 AM,5.72,28,"343,77"
09/17/16 10:20 AM,5.69,33,"305,07"
09/17/16 10:30 AM,5.62,39,"301,01"
09/17/16 10:40 AM,6,30,"353,60"
09/17/16 10:50 AM,5.71,37,"292,86"
09/17/16 11:00 AM,6.28,35,"365,61"
09/17/16 11:10 AM,5.68,37,"332,44"
09/17/16 11:20 AM,6.16,40,"376,42"
09/17/16 11:30 AM,6.32,36,"316,19"
09/17/16 11:40 AM,6.21,41,"391,02"
09/17/16 11:50 AM,6.65,43,"366,82"
09/17/16 12:00 PM,5.81,31,"334,32"
09/17/16 12:10 PM,5.86,29,"289,18"
09/17/16 12:20 PM,6.1,36,"395,75"
09/17/16 12:30 PM,6.18,32,"277,43"
09/17/16 12:40 PM,5.37,41,"256,59"
09/17/16 12:50 PM,5.75,41,"358,08"
09/17/16 01:00 PM,6.52,35,"291,27"
09/17/16 01:10 PM,5.43,42,"309,71"
09/17/16 01:20 PM,5.9,38,"350,92"
09/17/16 01:30 PM,6.37,33,"352,36"
09/17/16 01:40 PM,5.79,37,"249,24"
09/17/16 01:50 PM,5.41,31,"259,30"
09/17/16 02:00 PM,5.91,34,"237,56"
09/17/16 02:10 PM,5.03,31,"164,92"
09/17/16 02:20 PM,5.27,44,"143,94"
09/17/16 02:30 PM,4.62,39,"126,50"
09/17/16 02:40 PM,4.91,41,"124,40"
09/17/16 02:50 PM,5.13,49,"154,98"
09/17/16 03:00 PM,4.9,51,"183,80"
09/17/16 03:10 PM,4.27,53,"124,54"
09/17/16 03:20 PM,5.41,37,"178,56"
09/17/16 03:30 PM,4.94,42,"165,46"
09/17/16 03:40 PM,4.94,26,"134,86"
09/17/16 03:50 PM,5.12,27,"157,85"
09/17/16 04:00 PM,5.01,34,"151,28"
09/17/16 04:10 PM,5.02,31,"245,40"
09/17/16 04:20 PM,5.65,33,"206,54"
09/17/16 04:30 PM,5.86,36,"237,86"
09/17/16 04:40 PM,5.61,29,"224,01"
09/17/16 04:50 PM,6.15,32,"281,93"
09/17/16 05:00 PM,6.34,36,"319,23"
09/17/16 05:10 PM,6.58,37,"301,75"
09/17/16 05:20 PM,6.25,36,"369,43"
09/17/16 05:30 PM,5.65,38,"359,38"
09/17/16 05:40 PM,6.18,31,"312,61"
09/17/16 05:50 PM,6.04,38,"241,23"
09/17/16 06:00 PM,5.45,41,"233,73"
09/17/16 06:10 PM,7.06,38,"317,27"
09/17/16 06:20 PM,7.24,40,"318,30"
09/17/16 06:30 PM,6.46,40,"331,74"
09/17/16 06:40 PM,5.44,42,"353,14"
09/17/16 06:50 PM,5.02,45,"404,15"
09/17/16 07:00 PM,4.01,58,"421,46"
09/17/16 07:10 PM,3.8,48,"404,48"
09/17/16 07:20 PM,3.69,47,"400,38"
09/17/16 07:30 PM,3.67,56,"403,09"
09/17/16 07:40 PM,4.31,45,"541,07"
09/17/16 07:50 PM,5.33,42,"673,06"
09/17/16 08:00 PM,5.19,43,"576,15"
09/17/16 08:10 PM,3.99,46,"579,53"
09/17/16 08:20 PM,5.12,42,"592,90"
09/17/16 08:30 PM,5.56,43,"562,67"
09/17/16 08:40 PM,4.73,45,"478,11"
09/17/16 08:50 PM,4.66,46,"394,57"
09/17/16 09:00 PM,4.61,51,"409,75"
09/17/16 09:10 PM,5.75,45,"389,31"
09/17/16 09:20 PM,5.02,44,"365,70"
09/17/16 09:30 PM,5.85,44,"437,55"
09/17/16 09:40 PM,6.77,40,"543,43"
09/17/16 09:50 PM,7.24,41,"592,91"
09/17/16 10:00 PM,6.12,43,"501,12"
09/17/16 10:10 PM,8.16,40,"503,90"
09/17/16 10:20 PM,5.7,45,"564,80"
09/17/16 10:30 PM,4.55,46,"466,83"
09/17/16 10:40 PM,4.38,49,"379,76"
09/17/16 10:50 PM,4.21,50,"402,40"
09/17/16 11:00 PM,4.1,50,"362,86"
09/17/16 11:10 PM,4,49,"280,07"
09/17/16 11:20 PM,4.07,47,"329,65"
09/17/16 11:30 PM,4.46,45,"378,83"
09/17/16 11:40 PM,5.02,43,"603,15"
09/17/16 11:50 PM,5.28,45,"790,34"
09/18/16 12:00 AM,6.2,45,"816,11"
09/18/16 12:10 AM,5.8,48,"820,62"
09/18/16 12:20 AM,6.06,51,"919,67"
09/18/16 12:30 AM,6.05,51,"989,58"
09/18/16 12:40 AM,7.59,45,"1.134,03"
09/18/16 12:50 AM,6.95,50,"1.072,55"
09/18/16 01:00 AM,5.88,51,"900,19"
09/18/16 01:10 AM,5.27,58,"756,27"
09/18/16 01:20 AM,4.77,57,"686,26"
09/18/16 01:30 AM,4.26,58,"588,03"
09/18/16 01:40 AM,4.01,54,"550,66"
09/18/16 01:50 AM,3.73,60,"523,57"
09/18/16 02:00 AM,3.9,49,"549,59"
09/18/16 02:10 AM,4.88,47,"683,37"
09/18/16 02:20 AM,5.43,49,"662,70"
09/18/16 02:30 AM,5.95,45,"714,47"
09/18/16 02:40 AM,6.07,48,"828,59"
09/18/16 02:50 AM,5.99,54,"901,75"
09/18/16 03:00 AM,5.58,61,"824,30"
09/18/16 03:10 AM,6.63,68,"652,93"
09/18/16 03:20 AM,5.02,58,"546,16"
09/18/16 03:30 AM,4.88,60,"535,38"
09/18/16 03:40 AM,5.65,64,"688,58"
09/18/16 03:50 AM,7.41,70,"670,62"
09/18/16 04:00 AM,8.88,74,"636,92"
09/18/16 04:10 AM,8.66,72,"655,00"
09/18/16 04:20 AM,9.12,72,"676,45"
09/18/16 04:30 AM,8.12,71,"571,81"
09/18/16 04:40 AM,8.04,71,"575,83"
09/18/16 04:50 AM,7.31,69,"762,99"
09/18/16 05:00 AM,6.68,63,"843,88"
09/18/16 05:10 AM,6.57,66,"723,94"
09/18/16 05:20 AM,6.93,69,"674,42"
09/18/16 05:30 AM,5.3,67,"434,95"
09/18/16 05:40 AM,4.2,64,"392,05"
09/18/16 05:50 AM,4.25,57,"422,91"
09/18/16 06:00 AM,4.74,64,"336,77"
09/18/16 06:10 AM,4,62,"179,12"
09/18/16 06:20 AM,3.66,52,"177,91"
09/18/16 06:30 AM,3.69,50,"244,40"
09/18/16 06:40 AM,3.79,53,"261,74"
09/18/16 06:50 AM,3.85,66,"296,38"
09/18/16 07:00 AM,4.46,67,"333,81"
09/18/16 07:10 AM,5.19,70,"196,22"
09/18/16 07:20 AM,5.53,74,"16,33"
09/18/16 07:30 AM,4.48,66,"34,29"
09/18/16 07:40 AM,4.18,65,"55,23"
09/18/16 07:50 AM,4.24,57,"57,25"
09/18/16 08:00 AM,4.45,52,"4,21"
09/18/16 08:10 AM,4.4,53,"79,31"
09/18/16 08:20 AM,4,50,"122,83"
09/18/16 08:30 AM,4.02,65,"149,93"
09/18/16 08:40 AM,4.43,59,"285,52"
09/18/16 08:50 AM,4.84,61,"348,99"
09/18/16 09:00 AM,5.38,59,"448,53"
09/18/16 09:10 AM,5.6,66,"453,75"
09/18/16 09:20 AM,6.13,73,"352,59"
09/18/16 09:30 AM,6,77,"348,05"
09/18/16 09:40 AM,6.63,77,"330,09"
09/18/16 09:50 AM,6.67,73,"337,35"
09/18/16 10:00 AM,7.02,78,"346,14"
09/18/16 10:10 AM,6.42,57,"240,81"
09/18/16 10:20 AM,5.56,41,"285,40"
09/18/16 10:30 AM,5.7,43,"250,24"
09/18/16 10:40 AM,4.83,55,"204,31"
09/18/16 10:50 AM,4.85,45,"155,79"
09/18/16 11:00 AM,5.29,58,"97,69"
09/18/16 11:10 AM,4.49,61,"67,62"
09/18/16 11:20 AM,4.83,74,"14,90"
09/18/16 11:30 AM,4.55,54,"6,13"
09/18/16 11:40 AM,4.96,72,"64,51"
09/18/16 11:50 AM,5.84,79,"32,28"
09/18/16 12:00 PM,5.77,85,"26,19"
09/18/16 12:10 PM,4.27,56,"2,84"
09/18/16 12:20 PM,4.43,68,"7,34"
09/18/16 12:30 PM,4.15,78,"0,00"
09/18/16 12:40 PM,4.37,49,"5,43"
09/18/16 12:50 PM,4.47,73,"0,00"
09/18/16 01:00 PM,4.3,84,"8,62"
09/18/16 01:10 PM,4.24,43,"0,02"
09/18/16 01:20 PM,4.12,41,"0,07"
09/18/16 01:30 PM,4.34,30,"0,00"
09/18/16 01:40 PM,4.17,46,"0,00"
09/18/16 01:50 PM,4.86,351,"0,00"
09/18/16 02:00 PM,4.25,32,"0,00"
09/18/16 02:10 PM,3.99,39,"0,00"
09/18/16 02:20 PM,4.43,29,"2,17"
09/18/16 02:30 PM,4.51,27,"0,03"
09/18/16 02:40 PM,4.36,8,"0,00"
09/18/16 02:50 PM,4.54,12,"0,01"
09/18/16 03:00 PM,4.12,30,"0,01"
09/18/16 03:10 PM,4.12,21,"0,63"
09/18/16 03:20 PM,4.24,13,"0,00"
09/18/16 03:30 PM,4.09,19,"0,00"
09/18/16 03:40 PM,4.46,19,"0,01"
09/18/16 03:50 PM,4.3,30,"0,06"
09/18/16 04:00 PM,4.44,22,"0,04"
09/18/16 04:10 PM,4.75,6,"0,13"
09/18/16 04:20 PM,4.74,9,"26,07"
09/18/16 04:30 PM,5.29,5,"36,59"
09/18/16 04:40 PM,5.09,9,"106,25"
09/18/16 04:50 PM,5.9,1,"164,63"
